id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
CKMT1A	3	0.7463	0.74624	0.999884	15658	0	-0.041214	0.00045387	0.0013406	0.832045	34	1	-0.041214
ZNF629	3	0.99951	0.99951	0.999924	21460	0	0.4042	0.00048845	0.0014259	0.832045	35	3	0.4042
FAM168A	3	0.9006	0.90065	0.999884	19134	0	0.077437	0.00050164	0.001454	0.832045	36	1	0.077437
hsa-mir-2861	4	0.98685	0.98683	0.999884	21173	0	0.55441	0.00051359	0.0019317	0.861481	37	4	0.55441
hsa-mir-4280	4	0.91447	0.91431	0.999884	19454	0	0.52464	0.00054037	0.0020198	0.861481	38	3	0.52464
ZNF175	3	0.98418	0.9843	0.999884	21097	0	1.054	0.00054045	0.0015606	0.832045	39	3	1.054
C10orf131	3	0.70636	0.70701	0.999884	14814	1	0.51971	0.0005494	0.0015864	0.832045	40	2	0.51971
INHBE	3	0.99945	0.99945	0.999924	21459	0	0.41487	0.00055047	0.0015887	0.832045	41	3	0.41487
FBXO2	3	0.53808	0.5722	0.999884	11906	1	0.15191	0.00059717	0.0017261	0.853623	42	2	0.15191
CYP19A1	3	0.9994	0.9994	0.999924	21458	0	0.39673	0.0006031	0.0017422	0.853623	43	3	0.39673
GPR98	3	0.84873	0.84867	0.999884	17932	0	0.54801	0.0006072	0.0017491	0.853623	44	2	0.54801
hsa-mir-2054	3	0.99236	0.99244	0.999884	21298	0	1.2503	0.00064493	0.0018612	0.861481	45	3	1.2503
CDK3	3	0.89887	0.89896	0.999884	19095	0	0.4806	0.00069269	0.0019908	0.861481	46	2	0.4806
ZDHHC4	3	0.99745	0.99745	0.999884	21420	0	0.82591	0.00071235	0.0020415	0.861481	47	3	0.82591
MUC21	3	0.40591	0.48809	0.999884	10044	1	0.78706	0.00071381	0.0020479	0.861481	48	2	0.78706
ADORA2B	3	0.99927	0.99927	0.999924	21457	0	0.53604	0.0007282	0.0020862	0.861481	49	3	0.53604
CDC37L1	3	0.85875	0.85867	0.999884	18157	0	0.60884	0.00074328	0.0021342	0.864655	50	2	0.60884
LEKR1	3	0.11161	0.19853	0.999884	4046	2	-0.49228	0.00078821	0.0022623	0.875797	51	1	-0.49228
CYFIP2	3	0.28117	0.41341	0.999884	8307	1	0.54209	0.00079782	0.0022859	0.875797	52	2	0.54209
hsa-mir-1284	4	0.99919	0.99919	0.999924	21456	0	0.9668	0.00080914	0.0030065	0.875797	53	4	0.9668
GRIN3A	3	0.99918	0.99918	0.999924	21455	0	0.50197	0.00081623	0.0023384	0.875797	54	3	0.50197
DAB1	3	0.99916	0.99915	0.999924	21454	0	0.47704	0.00084153	0.002403	0.875797	55	3	0.47704
hsa-mir-526a-1	2	0.98873	0.98863	0.999884	21221	0	1.2041	0.00084399	0.0015827	0.832045	56	2	1.2041
HSPA6	3	0.35581	0.45936	0.999884	9351	1	0.55752	0.00086385	0.0024675	0.875797	57	2	0.55752
DDX53	3	0.88215	0.88219	0.999884	18694	0	0.37228	0.00088372	0.0025215	0.875797	58	2	0.37228
hsa-mir-664a	4	0.99911	0.99912	0.999924	21453	0	0.51634	0.00088699	0.003291	0.875797	59	4	0.51634
PCDH12	3	0.9991	0.99909	0.999924	21452	0	0.39546	0.00090079	0.0025667	0.875797	60	3	0.39546
BTK	3	0.99908	0.99908	0.999924	21451	0	0.55249	0.00092326	0.0026349	0.875797	61	3	0.55249
SLITRK4	3	0.084378	0.16247	0.999884	3314	1	0.36364	0.00093148	0.0026589	0.875797	62	2	0.36364
RAD54L	3	0.75034	0.75027	0.999884	15744	0	0.61413	0.0009492	0.0027147	0.875797	63	2	0.61413
ZNF728	3	0.12041	0.2101	0.999884	4274	1	0.044714	0.00097923	0.0027848	0.875797	64	1	0.044714
HOXC9	3	0.67639	0.67953	0.999884	14238	1	0.77358	0.001027	0.0029258	0.875797	65	1	0.77358
LY75-CD302	2	0.99897	0.99895	0.999924	21450	0	0.92072	0.0010316	0.0019451	0.861481	66	2	0.92072
F2R	3	0.7956	0.79538	0.999884	16744	0	1.0073	0.0010333	0.0029429	0.875797	67	2	1.0073
HPRT1	3	0.99893	0.99893	0.999924	21449	0	0.37917	0.0010675	0.0030411	0.875797	68	3	0.37917
HIST1H2AK	3	0.99891	0.99891	0.999924	21448	0	0.48796	0.0010873	0.0030988	0.875797	69	3	0.48796
hsa-mir-892b	4	0.99891	0.99891	0.999924	21447	0	0.43274	0.0010883	0.0040122	0.875797	70	4	0.43274
NonTargetingControlGuideForHuman_0419	1	0.99891	0.99894	0.999924	21446	0	1.3401	0.001091	0.0010847	0.832045	71	1	1.3401
ENDOV	3	0.28125	0.41352	0.999884	8310	1	-0.11322	0.0011225	0.0031864	0.875797	72	1	-0.11322
C14orf80	3	0.99887	0.99887	0.999924	21445	0	0.58136	0.0011295	0.003202	0.875797	73	3	0.58136
C6orf10	3	0.99886	0.99886	0.999924	21444	0	0.35644	0.0011415	0.0032422	0.875797	74	3	0.35644
ARSD	3	0.90124	0.90128	0.999884	19150	0	0.52726	0.0011702	0.0033228	0.875797	75	2	0.52726
TRNAU1AP	3	0.046355	0.11079	0.999884	2294	1	0.74231	0.0011706	0.0033233	0.875797	76	2	0.74231
IL25	3	0.99883	0.99883	0.999924	21443	0	0.485	0.001172	0.0033275	0.875797	77	3	0.485
hsa-mir-4738	4	0.99657	0.99658	0.999884	21399	0	0.57142	0.0011773	0.0043336	0.875797	78	4	0.57142
NCALD	3	0.99881	0.99882	0.999924	21442	0	0.58481	0.0011928	0.0033837	0.875797	79	3	0.58481
OR8J3	3	0.9988	0.99881	0.999924	21441	0	0.43135	0.0012015	0.0034045	0.875797	80	3	0.43135
SLC22A24	3	0.61691	0.63038	0.999884	13158	1	0.89775	0.0012463	0.003528	0.875797	81	2	0.89775
NECAP2	3	0.98707	0.9872	0.999884	21180	0	0.7285	0.001253	0.0035442	0.875797	82	3	0.7285
CSAD	3	0.99874	0.99875	0.999924	21440	0	0.80466	0.0012568	0.0035562	0.875797	83	3	0.80466
hsa-mir-3977	4	0.33771	0.48167	0.999884	9111	1	0.45948	0.0012866	0.0047255	0.875797	84	3	0.45948
NUDT14	3	0.26864	0.39799	0.999884	7976	1	-0.10436	0.0013135	0.0037152	0.875797	85	1	-0.10436
hsa-mir-627	4	0.99393	0.99393	0.999884	21341	0	0.9059	0.0013251	0.004868	0.875797	86	4	0.9059
hsa-mir-3167	4	0.94909	0.94904	0.999884	20267	0	0.78446	0.0013308	0.0048859	0.875797	87	3	0.78446
OR13C9	3	0.73457	0.73438	0.999884	15425	0	-0.092567	0.0013612	0.0038439	0.875797	88	1	-0.092567
TDRD1	3	0.89375	0.89376	0.999884	18977	0	0.74508	0.0013884	0.0039121	0.875797	89	2	0.74508
MAGED2	3	0.98016	0.98023	0.999884	21014	0	0.63343	0.0014089	0.0039638	0.875797	90	3	0.63343
TARSL2	3	0.99855	0.99856	0.999924	21439	0	0.62473	0.0014459	0.0040689	0.875797	91	3	0.62473
NOX3	3	0.99855	0.99855	0.999924	21438	0	0.60983	0.001452	0.0040901	0.875797	92	3	0.60983
TNRC6A	3	0.88836	0.88837	0.999884	18847	0	0.20682	0.0014567	0.004103	0.875797	93	1	0.20682
CTDSPL2	3	0.99853	0.99854	0.999924	21437	0	0.31185	0.0014736	0.0041482	0.875797	94	3	0.31185
SLC5A10	3	0.62989	0.6407	0.999884	13383	1	0.019647	0.0015044	0.004245	0.875797	95	1	0.019647
SLCO6A1	3	0.99082	0.99091	0.999884	21264	0	0.75416	0.0015637	0.0044161	0.875797	96	3	0.75416
hsa-mir-892c	4	0.99843	0.99845	0.999924	21436	0	0.31392	0.001568	0.0057491	0.875797	97	4	0.31392
CRYBB2	3	0.99842	0.99843	0.999924	21435	0	0.37033	0.0015832	0.0044723	0.875797	98	3	0.37033
ARHGAP25	3	0.57372	0.59754	0.999884	12439	1	-0.023655	0.0015999	0.0045198	0.875797	99	1	-0.023655
CEP41	3	0.80169	0.80145	0.999884	16874	0	0.65439	0.0016069	0.0045351	0.875797	100	2	0.65439
hsa-mir-3123	4	0.39426	0.53982	0.999884	9884	2	-0.12285	0.0016236	0.0059395	0.875797	101	1	-0.12285
KIAA1755	3	0.86134	0.86127	0.999884	18220	0	0.77792	0.0016574	0.0046752	0.875797	102	2	0.77792
MX2	3	0.99832	0.99833	0.999924	21433	0	0.53544	0.0016765	0.0047356	0.875797	103	3	0.53544
FFAR4	3	0.59746	0.61535	0.999884	12820	1	0.7225	0.0016953	0.0047905	0.875797	104	2	0.7225
EYA2	3	0.99828	0.99829	0.999924	21432	0	0.41149	0.0017242	0.0048629	0.875797	105	3	0.41149
GRIN2D	3	0.99135	0.99142	0.999884	21271	0	0.58426	0.0017311	0.0048813	0.875797	106	3	0.58426
TTLL1	3	0.46735	0.5253	0.999884	10894	1	0.54584	0.0017424	0.0049145	0.875797	107	2	0.54584
TTLL7	3	0.82551	0.82531	0.999884	17401	0	0.11765	0.0017431	0.0049182	0.875797	108	1	0.11765
SH2D4B	3	0.99825	0.99827	0.999924	21431	0	0.46188	0.0017455	0.0049219	0.875797	109	3	0.46188
S100A7A	3	0.99822	0.99824	0.999924	21430	0	0.49091	0.0017755	0.0050072	0.875797	110	3	0.49091
ZNF160	3	0.85845	0.85838	0.999884	18150	0	0.66125	0.0017789	0.005016	0.875797	111	2	0.66125
MEMO1	3	0.77597	0.77585	0.999884	16315	0	1.2618	0.0017857	0.0050367	0.875797	112	2	1.2618
DCP1B	3	0.14817	0.24619	0.999884	4970	2	-0.27272	0.0017908	0.0050459	0.875797	113	1	-0.27272
PPIP5K2	3	0.98786	0.98801	0.999884	21203	0	0.78026	0.0018203	0.0051266	0.875797	114	3	0.78026
hsa-mir-29b-2	4	0.94769	0.94769	0.999884	20233	0	0.67425	0.0018234	0.0066335	0.887608	115	3	0.67425
RNASE10	3	0.85904	0.85896	0.999884	18163	0	0.25265	0.0018385	0.0051764	0.875797	116	2	0.25265
EIF4G2	3	0.99682	0.99686	0.999884	21406	0	0.57815	0.0018692	0.0052599	0.875797	117	3	0.57815
GSTA4	3	0.68845	0.69037	0.999884	14450	1	0.57056	0.0018862	0.0053037	0.875797	118	2	0.57056
PREX1	3	0.99811	0.99813	0.999924	21429	0	0.43649	0.0018922	0.0053171	0.875797	119	3	0.43649
GCLM	3	0.99809	0.9981	0.999924	21428	0	0.61719	0.0019127	0.0053779	0.875797	120	3	0.61719
ABCG2	3	0.94014	0.94022	0.999884	20039	0	0.82697	0.0019188	0.0053964	0.875797	121	2	0.82697
hsa-mir-6751	4	0.85141	0.85099	0.999884	17994	0	0.45128	0.001926	0.0070125	0.887608	122	3	0.45128
TTC8	3	0.55001	0.58052	0.999884	12070	1	0.54022	0.0019283	0.0054217	0.875797	123	2	0.54022
AMER3	3	0.2712	0.40116	0.999884	8038	2	-0.11843	0.0019817	0.0055688	0.875797	124	1	-0.11843
TCF12	3	0.99799	0.99801	0.999924	21427	0	0.34522	0.0020055	0.0056301	0.875797	125	3	0.34522
GGACT	3	0.45724	0.51902	0.999884	10758	1	0.56537	0.0020101	0.0056449	0.875797	126	2	0.56537
IFT20	3	0.40649	0.48843	0.999884	10051	1	0.41099	0.0020272	0.0056892	0.875797	127	2	0.41099
BZW1	3	0.99794	0.99796	0.999924	21426	0	0.50863	0.0020553	0.0057616	0.875797	128	3	0.50863
hsa-mir-6088	4	0.58164	0.65597	0.999884	12565	1	0.50234	0.002069	0.0075234	0.887608	129	3	0.50234
GFI1	3	0.96376	0.96386	0.999884	20613	0	0.49021	0.0020738	0.0058146	0.875797	130	3	0.49021
FAM92A1	3	0.90277	0.90276	0.999884	19186	0	0.42389	0.0020771	0.0058238	0.875797	131	2	0.42389
FLAD1	3	0.9967	0.99675	0.999884	21402	0	0.89786	0.0020837	0.0058418	0.875797	132	3	0.89786
CTSB	3	0.99792	0.99793	0.999924	21425	0	0.32708	0.002084	0.0058432	0.875797	133	3	0.32708
JAG1	3	0.99788	0.99789	0.999924	21424	0	0.50896	0.0021153	0.0059262	0.875797	134	3	0.50896
BIN3	3	0.90787	0.90784	0.999884	19301	0	0.59151	0.0021184	0.0059354	0.875797	135	2	0.59151
SERF2	3	0.94974	0.94987	0.999884	20283	0	0.77787	0.0021248	0.0059547	0.875797	136	2	0.77787
STPG2	3	0.99336	0.99347	0.999884	21321	0	0.35329	0.0021725	0.0060825	0.882493	137	3	0.35329
KRTAP19-5	3	0.93461	0.93468	0.999884	19907	0	0.68317	0.0022066	0.0061798	0.886466	138	2	0.68317
RYR2	3	0.10155	0.18524	0.999884	3775	1	0.17704	0.0022203	0.0062213	0.886466	139	2	0.17704
UBC	3	0.86485	0.86478	0.999884	18299	0	0.46103	0.002227	0.0062337	0.886466	140	2	0.46103
TRMT13	2	0.96015	0.96022	0.999884	20523	0	0.78339	0.0022445	0.0043502	0.875797	141	2	0.78339
XAGE3	3	0.80101	0.80077	0.999884	16860	0	0.59449	0.0022552	0.0063001	0.887608	142	2	0.59449
CITED1	3	0.33557	0.44811	0.999884	9085	1	0.05539	0.002268	0.0063333	0.887608	143	1	0.05539
BAG3	3	0.52841	0.56552	0.999884	11764	1	0.11057	0.0023157	0.0064758	0.887608	144	1	0.11057
FAM24B	3	0.72296	0.72291	0.999884	15183	1	0.22617	0.0023634	0.0066086	0.887608	145	2	0.22617
ARL9	3	0.99763	0.99762	0.999924	21423	0	0.52564	0.0023749	0.0066358	0.887608	146	3	0.52564
CNR2	3	0.35027	0.45622	0.999884	9284	1	0.08242	0.0024111	0.006728	0.887608	147	1	0.08242
NonTargetingControlGuideForHuman_0820	1	0.99759	0.99761	0.999924	21422	0	1.1242	0.002413	0.0024044	0.875797	148	1	1.1242
IL7R	3	0.22413	0.3428	0.999884	6861	1	0.10006	0.0024588	0.0068543	0.887608	149	1	0.10006
hsa-mir-3658	4	0.23731	0.37908	0.999884	7175	2	0.18109	0.0024622	0.0088997	0.899665	150	2	0.18109
TYW5	3	0.87771	0.87776	0.999884	18599	0	0.10706	0.0025065	0.0069862	0.887608	151	1	0.10706
ASB15	3	0.99747	0.99746	0.999884	21421	0	0.25138	0.0025295	0.0070508	0.887608	152	3	0.25138
IGLL1	3	0.81997	0.81976	0.999884	17290	0	0.84874	0.0025304	0.0070512	0.887608	153	2	0.84874
HIST1H4L	3	0.38932	0.47842	0.999884	9811	1	0.5156	0.0025522	0.0071033	0.887608	154	2	0.5156
GP2	3	0.89768	0.89772	0.999884	19070	0	0.1201	0.0025542	0.0071098	0.887608	155	2	0.1201
BCKDHB	3	0.99744	0.99743	0.999884	21419	0	0.41854	0.0025616	0.0071268	0.887608	156	3	0.41854
hsa-mir-1264	4	0.84378	0.84332	0.999884	17815	0	0.55506	0.0025656	0.0092515	0.903205	157	3	0.55506
hsa-mir-3920	4	0.43582	0.58249	0.999884	10465	1	-0.0040699	0.0025778	0.0092907	0.903205	158	1	-0.0040699
UTP11L	3	0.29466	0.4261	0.999884	8571	1	0.54048	0.0025824	0.0071882	0.887608	159	2	0.54048
UPP2	3	0.99738	0.99737	0.999884	21418	0	0.48593	0.0026247	0.0073071	0.887608	160	3	0.48593
LTBP3	3	0.99736	0.99736	0.999884	21417	0	0.4017	0.0026411	0.0073528	0.887608	161	3	0.4017
SOX12	3	0.73948	0.73938	0.999884	15513	0	-0.03985	0.0026496	0.0073754	0.887608	162	1	-0.03985
ALS2CR12	3	0.99735	0.99735	0.999884	21416	0	0.3759	0.0026503	0.00738	0.887608	163	3	0.3759
WDFY1	3	0.937	0.9371	0.999884	19957	0	0.5857	0.0026515	0.0073814	0.887608	164	2	0.5857
SNX9	3	0.4852	0.53679	0.999884	11134	1	0.38547	0.0026794	0.0074514	0.887608	165	2	0.38547
SSPO	3	0.64939	0.65667	0.999884	13753	1	0.39657	0.0026973	0.0074976	0.887608	166	2	0.39657
hsa-mir-7846	4	0.92637	0.92625	0.999884	19722	0	0.71989	0.0027049	0.0097071	0.903205	167	3	0.71989
LILRA6	3	0.8548	0.85475	0.999884	18069	0	0.47236	0.0027131	0.0075423	0.887608	168	2	0.47236
hsa-mir-3171	2	0.70736	0.70711	0.999884	14840	0	0.60129	0.0027218	0.0052387	0.875797	169	1	0.60129
BOD1	3	0.98722	0.98734	0.999884	21184	0	0.41911	0.002745	0.0076359	0.887608	170	3	0.41911
hsa-mir-593	4	0.92809	0.92792	0.999884	19758	0	0.59284	0.0027644	0.0099293	0.903205	171	3	0.59284
NXNL1	3	0.83546	0.8353	0.999884	17642	0	0.82105	0.0027839	0.0077401	0.887608	172	2	0.82105
DPY19L1	3	0.99721	0.99722	0.999884	21414	0	0.34344	0.0027852	0.0077419	0.887608	173	3	0.34344
hsa-mir-3973	4	0.99721	0.99722	0.999884	21413	0	0.39577	0.0027924	0.010017	0.903205	174	4	0.39577
TM4SF4	3	0.69208	0.69363	0.999884	14522	1	-0.10753	0.0027927	0.0077645	0.887608	175	1	-0.10753
hsa-mir-662	4	0.7372	0.75064	0.999884	15474	1	0.76514	0.0027964	0.010037	0.903205	176	3	0.76514
TMEM150B	3	0.91348	0.91345	0.999884	19433	0	0.50896	0.0028011	0.0077857	0.887608	177	2	0.50896
POU2F3	3	0.75858	0.75854	0.999884	15924	0	0.50025	0.0028326	0.0078683	0.887608	178	2	0.50025
C1orf63	3	0.59563	0.61396	0.999884	12786	1	0.39113	0.0028404	0.0078895	0.887608	179	2	0.39113
DCLK1	3	0.99715	0.99716	0.999884	21412	0	0.44386	0.002849	0.0079139	0.887608	180	3	0.44386
RTN3	3	0.6681	0.6723	0.999884	14085	1	0.36632	0.0028556	0.0079319	0.887608	181	2	0.36632
NRSN1	3	0.99714	0.99715	0.999884	21411	0	0.39802	0.0028586	0.0079365	0.887608	182	3	0.39802
TAS2R39	3	0.9971	0.99711	0.999884	21410	0	0.40314	0.0029022	0.0080712	0.895336	183	3	0.40314
DDX19B	3	0.23493	0.35627	0.999884	7111	2	-0.20908	0.0029596	0.0082141	0.895336	184	1	-0.20908
CCDC74A	3	0.75351	0.75338	0.999884	15805	0	0.56109	0.0029596	0.0082141	0.895336	185	2	0.56109
hsa-mir-190a	3	0.92278	0.9228	0.999884	19648	0	0.84673	0.0029596	0.0082141	0.895336	186	2	0.84673
OR13C2	3	0.35302	0.45778	0.999884	9324	1	0.46395	0.0029899	0.0082957	0.896885	187	2	0.46395
CD300A	3	0.72831	0.7282	0.999884	15295	1	0.39004	0.0029959	0.0083118	0.896885	188	2	0.39004
hsa-mir-1587	4	0.5515	0.64083	0.999884	12093	1	0.43647	0.00303	0.010866	0.903205	189	3	0.43647
CCNB3	3	0.99695	0.99697	0.999884	21409	0	0.4594	0.0030494	0.0084622	0.899665	190	3	0.4594
RBMS2	3	0.99693	0.99695	0.999884	21408	0	0.58354	0.0030716	0.0085216	0.899665	191	3	0.58354
hsa-mir-491	4	0.95256	0.95246	0.999884	20342	0	0.81304	0.0030837	0.011041	0.903205	192	3	0.81304
TMX2	3	0.0078872	0.021353	0.727427	634	1	0.057253	0.0031265	0.0086743	0.899665	193	1	0.057253
LHX1	3	0.96881	0.96888	0.999884	20738	0	1.0955	0.0031333	0.0086959	0.899665	194	3	1.0955
RPL13	3	0.48817	0.53865	0.999884	11177	1	0.62969	0.0031484	0.008736	0.899665	195	2	0.62969
DBN1	3	0.99685	0.99688	0.999884	21407	0	0.57462	0.003151	0.0087439	0.899665	196	3	0.57462
ASF1B	3	0.02222	0.056921	0.913423	1320	2	-0.55796	0.0031742	0.0088066	0.899665	197	1	-0.55796
ACN9	3	0.9666	0.96667	0.999884	20683	0	0.55296	0.0031879	0.0088412	0.899665	198	3	0.55296
ZNF391	3	0.17508	0.28095	0.999884	5640	1	0.80705	0.0031909	0.0088472	0.899665	199	2	0.80705
KRBA2	3	0.99681	0.99685	0.999884	21405	0	0.55114	0.0031913	0.0088476	0.899665	200	3	0.55114
LPAR6	3	0.11844	0.20751	0.999884	4223	2	-0.31621	0.0032219	0.0089242	0.899665	201	1	-0.31621
EYS	3	0.99672	0.99677	0.999884	21404	0	0.43142	0.0032759	0.0090736	0.903205	202	3	0.43142
CACNG8	3	0.99671	0.99676	0.999884	21403	0	0.41393	0.0032886	0.0091058	0.903205	203	3	0.41393
KCNS3	3	0.78551	0.78533	0.999884	16516	0	0.26231	0.0033172	0.0091875	0.903205	204	2	0.26231
hsa-mir-620	3	0.98215	0.98226	0.999884	21052	0	0.647	0.0033795	0.009353	0.903205	205	3	0.647
C8orf86	3	0.96924	0.96931	0.999884	20751	0	0.47269	0.0033826	0.0093617	0.903205	206	3	0.47269
OXTR	3	0.99661	0.99667	0.999884	21401	0	0.4926	0.0033878	0.0093747	0.903205	207	3	0.4926
PPP1R32	3	0.25853	0.38559	0.999884	7712	2	-0.1305	0.0034126	0.0094401	0.903205	208	1	-0.1305
KISS1	3	0.99658	0.99663	0.999884	21400	0	0.43515	0.003424	0.0094696	0.903205	209	3	0.43515
hsa-mir-4299	4	0.86402	0.8637	0.999884	18278	0	0.45218	0.0034282	0.012247	0.910257	210	3	0.45218
HSPB11	3	0.99657	0.99662	0.999884	21398	0	0.36082	0.0034289	0.0094872	0.903205	211	3	0.36082
STX3	3	0.32583	0.44286	0.999884	8965	1	0.72645	0.0034551	0.0095582	0.903205	212	2	0.72645
hsa-mir-1260a	4	0.38248	0.52775	0.999884	9707	2	-0.15792	0.0034677	0.012391	0.915132	213	1	-0.15792
NonTargetingControlGuideForHuman_0787	1	0.99652	0.99658	0.999884	21397	0	1.0696	0.0034802	0.0034418	0.875797	214	1	1.0696
DCTD	3	0.99652	0.99656	0.999884	21396	0	0.33806	0.0034824	0.0096333	0.903205	215	3	0.33806
ZNF581	3	0.99651	0.99656	0.999884	21395	0	0.67999	0.0034879	0.0096476	0.903205	216	3	0.67999
hsa-mir-3118-2	1	0.99647	0.99654	0.999884	21394	0	1.0041	0.003528	0.0034856	0.875797	217	1	1.0041
PACSIN2	3	0.47631	0.53106	0.999884	11010	1	1.2069	0.0035348	0.0097846	0.903205	218	2	1.2069
ADAM7	3	0.44864	0.51371	0.999884	10646	1	0.65347	0.0035444	0.009809	0.903205	219	2	0.65347
PAN3	3	0.95721	0.95738	0.999884	20456	0	0.54564	0.0035556	0.009839	0.903205	220	3	0.54564
C19orf60	3	0.82257	0.82244	0.999884	17344	0	0.57939	0.003625	0.010031	0.903205	221	2	0.57939
ATRAID	3	0.99637	0.99642	0.999884	21393	0	0.27233	0.003626	0.010033	0.903205	222	3	0.27233
GRK5	3	0.25447	0.38058	0.999884	7607	1	0.22089	0.0036509	0.010107	0.903205	223	2	0.22089
WRN	3	0.99635	0.9964	0.999884	21392	0	0.49267	0.003652	0.010109	0.903205	224	3	0.49267
hsa-mir-630	4	0.99632	0.99634	0.999884	21391	0	0.37139	0.0036828	0.013135	0.916232	225	4	0.37139
ADAMTSL3	2	0.99631	0.99626	0.999884	21390	0	1.9256	0.0036913	0.0070955	0.887608	226	2	1.9256
UBE3B	3	0.85568	0.85562	0.999884	18088	0	0.069989	0.0036986	0.010233	0.903205	227	1	0.069989
NonTargetingControlGuideForHuman_0310	1	0.9963	0.99636	0.999884	21389	0	1.036	0.0037032	0.0036433	0.875797	228	1	1.036
TCTEX1D1	3	0.99626	0.99632	0.999884	21388	0	0.46818	0.0037365	0.010347	0.903205	229	3	0.46818
CPED1	3	0.99626	0.99631	0.999884	21387	0	0.97198	0.0037376	0.010348	0.903205	230	3	0.97198
